link,product_name,image,origin,price,unit_price,vegetable_name,distance,category,agriculture,transformation,packaging,transport,distribution,consommation,carbon_footprint,bio,rank,transport_color
https://www.carrefour.fr/p/avocats-bio-hass-3523680411289?t=1892, Avocats Bio HASS ,https://media.carrefour.fr/medias/b8d3e4ed936a3aaa802cadc2cf97b6fb/p_200x200/3523680411289-photosite-20190605-152543-0.jpg,Espagne," 2,99 ", 5.98 € / KG ,Avocat,976.28,"Avocat, pulpe, cru",0.86139181,0.0,0.0,0.46369755,0.017811293,0.13756958,1.480470233,True,1.0,green
https://www.carrefour.fr/p/avocat-carrefour-3523680470651?t=1892, Avocat  ,https://media.carrefour.fr/medias/46c4796d6a073714a95c09b03d014f44/p_200x200/3523680470651-0.jpg,Republique dominicaine," 3,50 ", 3.50 € / U ,Avocat,7139.94,"Avocat, pulpe, cru",0.86139181,0.0,0.0,0.46369755,0.017811293,0.13756958,1.480470233,False,2.0,jaune
https://www.carrefour.fr/p/avocat-mur-a-point-carrefour-3523680473669?t=1892, Avocat mûr à point  ,https://media.carrefour.fr/medias/055a1ae30f5b341c9efabcbe132dc89c/p_200x200/3523680473669-0.jpg,Ue et hors u.e.," 3,50 ", 3.50 € / U ,Avocat,,"Avocat, pulpe, cru",0.86139181,0.0,0.0,0.46369755,0.017811293,0.13756958,1.480470233,False,1.0,green
https://www.carrefour.fr/p/avocat-simpl-3276558413600?t=1892, Avocat SIMPL ,https://media.carrefour.fr/medias/4c8dc05578a83944987b7738e6a2cdab/p_200x200/3276558413600-0.jpg,Colombie," 2,69 ", 2.69 € / U ,Avocat,8519.35,"Avocat, pulpe, cru",0.86139181,0.0,0.0,0.46369755,0.017811293,0.13756958,1.480470233,False,1.0,green
https://www.carrefour.fr/p/concombre-noa-bio-3523680387553?t=1892, Concombre Noa Bio ,https://media.carrefour.fr/medias/298868e3404534d5afe226f6526fe2ba/p_200x200/3523680387553-0.jpg,France," 1,59 ", 1.59 € / U ,Concombre,0.0,"Concombre, pulpe et peau, cru",0.18660557,0.0,0.0,0.24073503,0.013720184,0.032140419,0.473201203,True,1.0,green
https://www.carrefour.fr/p/concombre-noa-3000001038788?t=1892, Concombre Noa ,https://media.carrefour.fr/medias/ced9c855800f3ecbaa77c444435db92c/p_200x200/3000001038788-0.jpg,France," 0,99 ", 0.99 € / U ,Concombre,0.0,"Concombre, pulpe et peau, cru",0.18660557,0.0,0.0,0.24073503,0.013720184,0.032140419,0.473201203,False,1.0,green
https://www.carrefour.fr/p/concombre-bio-3276550309413?t=1892, Concombre Bio ,https://media.carrefour.fr/medias/e70dba80cd063ea1af6606de7768cff2/p_200x200/3276550309413-0.jpg,Espagne," 1,89 ", 1.89 € / U ,Concombre,976.28,"Concombre, pulpe et peau, cru",0.18660557,0.0,0.0,0.24073503,0.013720184,0.032140419,0.473201203,True,1.0,green
https://www.carrefour.fr/p/concombre-bio-carrefour-bio-3276552704759?t=1892, Concombre Bio   BIO ,https://media.carrefour.fr/medias/e70f65401d833caa9f97b21094450299/p_200x200/3276552704759-0.jpg,France," 1,69 ", 1.69 € / U ,Concombre,0.0,"Concombre, pulpe et peau, cru",0.18660557,0.0,0.0,0.24073503,0.013720184,0.032140419,0.473201203,True,1.0,green
https://www.carrefour.fr/p/concombre-bio-carrefour-bio-3276559349953?t=1892, Concombre Bio  BIO ,https://media.carrefour.fr/medias/0e8a8fb6f5f437c5ab5adf29ffa61d97/p_200x200/3276559349953-photosite-20211008-074119-0.jpg,Espagne," 1,79 ", 1.79 € / U ,Concombre,976.28,"Concombre, pulpe et peau, cru",0.18660557,0.0,0.0,0.24073503,0.013720184,0.032140419,0.473201203,True,1.0,green
https://www.carrefour.fr/p/concombre-3000001038733?t=1892, Concombre ,https://media.carrefour.fr/medias/4425340cae203b45b002617d3f5cb41c/p_200x200/3000001038733-photosite-20150617-162555-0.jpg,France," 1,09 ", 1.09 € / U ,Concombre,0.0,"Concombre, pulpe et peau, cru",0.18660557,0.0,0.0,0.24073503,0.013720184,0.032140419,0.473201203,False,1.0,green
https://www.carrefour.fr/p/concombre-bio-nous-anti-gaspi-3523680487550?t=1892, Concombre Bio NOUS ANTI GASPI ,https://media.carrefour.fr/medias/f1e96d8799dd34a999820f31a3e092b2/p_200x200/03523680487550-a1r1-s01.jpg,France," 1,99 ", 1.99 € / U ,Concombre,0.0,"Concombre, pulpe et peau, cru",0.18660557,0.0,0.0,0.24073503,0.013720184,0.032140419,0.473201203,True,1.0,green
https://www.carrefour.fr/p/mini-concombre-3276557061093?t=1892, Mini concombre ,https://media.carrefour.fr/medias/5e1bdae9d6cd385c9a16e7a3072c5e1a/p_200x200/3276557061093-photosite-20191105-163931-0.jpg,Origine pays tiers," 3,39 ", 16.95 € / KG ,Mini,,"Concombre, pulpe et peau, cru",0.18660557,0.0,0.0,0.24073503,0.013720184,0.032140419,0.473201203,False,1.0,green
https://www.carrefour.fr/p/radis-noir-bio-3523680395480?t=1892, Radis noir Bio ,https://media.carrefour.fr/medias/25a1e51e0234328b84842f8d52e6fffa/p_200x200/3523680395480-0.jpg,France," 2,59 ", 2.59 € / U ,Radi,0.0,"Radis noir, cru",0.35621594,0.0,0.0,0.22561858,0.01007658,0.0099362451,0.6018473451,True,1.0,green
https://www.carrefour.fr/p/radis-noir-3276554654854?t=1892, Radis noir ,https://media.carrefour.fr/medias/414cd1dc31f13db39bd0f77aab1ffc0a/p_200x200/3276554654854-photosite-20160323-163643-0.jpg,France," 1,99 ", 1.99 € / U ,Radi,0.0,"Radis noir, cru",0.35621594,0.0,0.0,0.22561858,0.01007658,0.0099362451,0.6018473451,False,1.0,green
https://www.carrefour.fr/p/radis-rouge-equeutes-bio-3523680316553?t=1892, Radis rouge équeutés Bio ,https://media.carrefour.fr/medias/2da5f761891a3e5b9b3986f885aabb21/p_200x200/3523680316553-photosite-20190605-152618-0.jpg,France," 1,99 ", 7.96 € / KG ,Radi,0.0,"Radis rouge, cru",0.35621594,0.0,0.0,0.22561858,0.01007658,0.0099362451,0.6018473451,True,1.0,green
https://www.carrefour.fr/p/radis-rouges-3276550207320?t=1892, Radis rouges ,https://media.carrefour.fr/medias/6a4dd952c819388eaebf8948bd6677e8/p_200x200/3276550207320-photosite-20150617-162609-0.jpg,Pays-bas," 0,99 ", 3.96 € / KG ,Radi,681.17,"Radis rouge, cru",0.35621594,0.0,0.0,0.22561858,0.01007658,0.0099362451,0.6018473451,False,1.0,green
https://www.carrefour.fr/p/radis-noir-bio-graines-de-paysans-3523680396241?t=1892, Radis noir Bio GRAINES DE PAYSANS ,https://media.carrefour.fr/medias/d67f59da32a13a189513e6d20d0414ba/p_200x200/3523680396241-photosite-20190605-152427-0.jpg,France," 2,50 ", 5.00 € / KG ,Radi,0.0,"Radis noir, cru",0.35621594,0.0,0.0,0.22561858,0.01007658,0.0099362451,0.6018473451,True,2.0,jaune
https://www.carrefour.fr/p/champignon-brun-bio-3523680373969?t=1892, Champignon brun Bio ,https://media.carrefour.fr/medias/2ff1e46a0617383a802cb274ff38cff9/p_200x200/3523680373969-photosite-20190605-152636-0.jpg,France," 2,25 ", 11.25 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,True,2.0,jaune
https://www.carrefour.fr/p/champignon-cepe-vrac-3000000024843?t=1892, Champignon cèpe vrac ,https://media.carrefour.fr/medias/e14a409e46543079bbf4df35125f8b0b/p_200x200/3000000024843-0.jpg,France," 13,79 ", 45.99 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-bruns-bio-carrefour-bio-3523680256637?t=1892, Champignons bruns Bio  BIO ,https://media.carrefour.fr/medias/f272e76288cc3f02827fe7a5237d5b43/p_200x200/3523680256637-photosite-20211008-074056-0.jpg,France," 2,19 ", 10.95 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,True,1.0,green
https://www.carrefour.fr/p/champignons-blancs-eminces-3523680276734?t=1892, Champignons blancs émincés ,https://media.carrefour.fr/medias/dbe4a1e6d0e939cc98a5f02afab00fca/p_200x200/3523680276734-photosite-20181221-220548-0.jpg,France," 2,00 ", 10.00 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-de-paris-3523680300354?t=1892, Champignons de Paris ,https://media.carrefour.fr/medias/12cf537b71df3b97970984da0b7e938e/p_200x200/3523680300354-0.jpg,France," 0,99 ", 4.95 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-bruns-eminces-3523680320208?t=1892, Champignons bruns émincés ,https://media.carrefour.fr/medias/6c7321e486d73bc3ba9d3ee9d6406b77/p_200x200/3523680320208-photosite-20180828-160841-0.jpg,France," 2,00 ", 10.00 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-trompettes-de-la-mort-sechees-maison-vialade-3523680344266?t=1892, Champignons trompettes de la mort séchées MAISON VIALADE ,https://media.carrefour.fr/medias/e6dba6be28b1315c829a44c8291de4d3/p_200x200/3523680344266-photosite-20200728-171248-0.jpg,Origine pays tiers," 5,59 ", 186.33 € / KG ,Champignon,,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-cepes-seches-maison-vialade-3523680344280?t=1892, Champignons cèpes séchés MAISON VIALADE ,https://media.carrefour.fr/medias/7992d91074283280a2a50d9807873eca/p_200x200/3523680344280-photosite-20200728-171329-0.jpg,France," 4,99 ", 166.33 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-girolles-sechees-maison-vialade-3523680344303?t=1892, Champignons Girolles séchées MAISON VIALADE ,https://media.carrefour.fr/medias/65162a81c95631d7932a2e00f07abf84/p_200x200/3523680344303-photosite-20200728-171240-0.jpg,Origine pays tiers," 5,69 ", 189.67 € / KG ,Champignon,,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-melange-forestier-seche-maison-vialade-3523680344310?t=1892, Champignons mélange forestier séché MAISON VIALADE ,https://media.carrefour.fr/medias/2979c9bca0e333cb924d1e24e21e458a/p_200x200/3523680344310-photosite-20200728-171306-0.jpg,Origine pays tiers," 3,99 ", 133.00 € / KG ,Champignon,,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,3.0,orange
https://www.carrefour.fr/p/champignons-bruns-agroecologie-filiere-qualite-carrefour-3523680394612?t=1892, Champignons bruns Agroécologie FILIERE QUALITE  ,https://media.carrefour.fr/medias/0bd0db2e66fb379ba752c7344fc5e73c/p_200x200/3523680394612-0.jpg,France," 2,29 ", 11.45 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-bruns-a-croquer-3523680431027?t=1892, Champignons bruns à croquer ,https://media.carrefour.fr/medias/fc11f4c2e15e374ca4fef7597774a5b1/p_200x200/3523680431027-photosite-20211211-061017-0.jpg,France," 2,19 ", 14.60 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-blanc-de-paris-agroecologie-filiere-qualite-carrefour-3523680441958?t=1892, Champignons blanc de Paris agroécologie FILIERE QUALITE  ,https://media.carrefour.fr/medias/0b0072897cfd3a9d90e74c3f4531880f/p_200x200/3523680441958-0.jpg,France," 2,99 ", 7.48 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-blancs-3523680457805?t=1892, Champignons blancs ,https://media.carrefour.fr/medias/7983746f24f7350786842579879c69cf/p_200x200/3523680457805-photosite-20210427-173649-0.jpg,France," 0,99 ", 4.95 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-a-farcir-vrac-3000000038208?t=1892, Champignons à farcir vrac ,https://media.carrefour.fr/medias/8ab9648b1bff3e5c921aeb9cd44f696e/p_200x200/3000000038208-photosite-20210227-011319-0.jpg,France," 5,29 ", 5.29 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-blancs-pieds-coupes-3000050038142?t=1892, Champignons blancs pieds coupés ,https://media.carrefour.fr/medias/b6555ede766338d789428e87d87bc9fe/p_200x200/3000050038142-photosite-20160322-164350-0.jpg,France," 3,50 ", 3.50 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-bruns-eminces-carrefour-le-marche-3560071335083?t=1892, Champignons bruns émincés  LE MARCHE ,https://media.carrefour.fr/medias/7a9c7e6bbe9734b897a10e3f129d0041/p_200x200/3560071335083-0.jpg,Pologne," 3,50 ", 10.77 € / KG ,Champignon,5238.96,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-blancs-petit-prix-3276550345633?t=1892, Champignons blancs  PETIT PRIX ,https://media.carrefour.fr/medias/fecffa91c7653d07b101f0dfec69c029/p_200x200/3276550345633-photosite-20160318-163814-0.jpg,Pologne," 1,29 ", 5.16 € / KG ,Champignon,5238.96,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-morilles-sechees-maison-vialade-3276550143925?t=1892, Champignons morilles séchées MAISON VIALADE ,https://media.carrefour.fr/medias/9d717d3f846a320d84bac2ef8e6af25b/p_200x200/3276550143925-photosite-20200728-171756-0.jpg,Origine pays tiers," 13,01 ", 650.50 € / KG ,Champignon,,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-blancs-a-farcir-3276550270447?t=1892, Champignons blancs à farcir ,https://media.carrefour.fr/medias/caf3a94823683a9db735847b737ecc54/p_200x200/3276550270447-photosite-20150616-083314-0.jpg,France," 1,61 ", 6.44 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-blancs-bio-carrefour-bio-3276550309857?t=1892, Champignons blancs Bio  BIO ,https://media.carrefour.fr/medias/2bcee0d88c9d3c6e8f0bc585f4eff4be/p_200x200/3276550309857-photosite-20211008-074025-0.jpg,France," 2,19 ", 10.95 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,True,2.0,jaune
https://www.carrefour.fr/p/champignons-a-farcir-3276552644628?t=1892, Champignons à farcir ,https://media.carrefour.fr/medias/9ec093f5b3b63ba0b03359bab259a7c8/p_200x200/3276552644628-photosite-20210227-011356-0.jpg,France," 2,91 ", 5.82 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,2.0,jaune
https://www.carrefour.fr/p/champignons-shiitake-3276554542120?t=1892, Champignons Shiitake ,https://media.carrefour.fr/medias/211dc9771f7a364e9af5a619dc5bb343/p_200x200/3276554542120-photosite-20171220-044425-0.jpg,France," 3,99 ", 15.96 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-blancs-carrefour-3276554546531?t=1892, Champignons blancs   ,https://media.carrefour.fr/medias/9cf9bf15d5a733108f58be77a962bc97/p_200x200/3276554546531-photosite-20150616-083251-0.jpg,France," 2,29 ", 4.58 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-blanc-3276557915334?t=1892, Champignons blanc ,https://media.carrefour.fr/medias/1a110bd98a59324d968e6c4194aceb3c/p_200x200/3276557915334-photosite-20210420-180522-0.jpg,France," 3,99 ", 3.99 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-blancs-bio-3276558442853?t=1892, Champignons blancs Bio ,https://media.carrefour.fr/medias/84b8429fcf173797923a32938ed5492c/p_200x200/3276558442853-photosite-20140416-173900-0.jpg,Origine c.e.e.," 3,91 ", 15.64 € / KG ,Champignon,,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,True,2.0,jaune
https://www.carrefour.fr/p/champignons-pleurote-carrefour-3276559134641?t=1892, Champignons Pleurote  ,https://media.carrefour.fr/medias/6af9595c96d73a479dcc28123764a376/p_200x200/3276559134641-photosite-20180828-160834-0.jpg,France," 3,99 ", 15.96 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,2.0,jaune
https://www.carrefour.fr/p/champignons-de-paris-blancs-carrefour-3276559134931?t=1892, Champignons de Paris blancs   ,https://media.carrefour.fr/medias/44bc35a71ef43833a86ff89cbfd76c7a/p_200x200/3276559134931-photosite-20181003-111406-0.jpg,France," 2,99 ", 7.48 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,1.0,green
https://www.carrefour.fr/p/champignons-morilles-3760107170118?t=1892, Champignons Morilles ,https://media.carrefour.fr/medias/c6bcf0214fa637d4a9ba0547f1424071/p_200x200/3760107170118-photosite-20191213-170501-0.jpg,Canada," 13,01 ", 433.67 € / KG ,Champignon,6522.22,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,2.0,jaune
https://www.carrefour.fr/p/champignons-pleurote-3276554548092?t=1892, Champignons Pleurote ,https://media.carrefour.fr/medias/bfd1a52d605e395e9fb5dc1eced2ef7c/p_200x200/3276554548092-photosite-20160322-164340-0.jpg,France," 4,19 ", 16.76 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,2.0,jaune
https://www.carrefour.fr/p/champignons-de-paris-blancs-3276559870228?t=1892, Champignons de Paris blancs ,https://media.carrefour.fr/medias/802d278f514b3d269c520fa5e4e3173e/p_200x200/3276559870228-photosite-20140626-123114-0.jpg,France," 1,00 ", 4.00 € / KG ,Champignon,0.0,"Champignon, morille, crue",0.093440074,0.0,0.0,0.27356253,0.046360746,0.080351049,0.493714399,False,2.0,jaune
https://www.carrefour.fr/p/aubergine-bio-3523680454644?t=1892, Aubergine Bio ,https://media.carrefour.fr/medias/88c5a60c2ba7303a86fed7e94f6bc28a/p_200x200/3523680454644-photosite-20210323-175007-0.jpg,Espagne," 1,19 ", 1.19 € / U ,Aubergine,976.28,"Aubergine, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.0057299719,0.4571093429,True,1.0,green
https://www.carrefour.fr/p/aubergine-simpl-3523680490574?t=1892, Aubergine SIMPL ,https://media.carrefour.fr/medias/c6ca3202440535a0b7976fe317af536a/p_200x200/3523680490574-0.jpg,Espagne," 1,49 ", 2.98 € / KG ,Aubergine,976.28,"Aubergine, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.0057299719,0.4571093429,False,1.0,green
https://www.carrefour.fr/p/aubergine-vrac-bio-3276552722692?t=1892, Aubergine vrac Bio ,https://media.carrefour.fr/medias/67c48bb748913dd6b9d9c65b0c3c9c49/p_200x200/3276552722692-photosite-20200918-172740-0.jpg,Espagne," 3,49 ", 3.49 € / KG ,Aubergine,976.28,"Aubergine, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.0057299719,0.4571093429,True,3.0,orange
https://www.carrefour.fr/p/aubergines-bio-3276559349977?t=1892, Aubergines  Bio ,https://media.carrefour.fr/medias/7d8333c95ecd3fe290cb4e2ccecf380a/p_200x200/3276559349977-photosite-20210629-171440-0.jpg,Espagne," 2,29 ", 4.58 € / KG ,Aubergine,976.28,"Aubergine, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.0057299719,0.4571093429,True,3.0,orange
https://www.carrefour.fr/p/aubergines-bio-3523680291003?t=1892, Aubergines Bio ,https://media.carrefour.fr/medias/ab6c45def6ab3990bdcdfc728dfae20f/p_200x200/3523680291003-photosite-20151231-163553-1.jpg,Espagne," 2,00 ", 2.00 € / U ,Aubergine,976.28,"Aubergine, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.0057299719,0.4571093429,True,1.0,green
https://www.carrefour.fr/p/aubergines-violettes-vrac-3276556776905?t=1892, Aubergines violettes vrac ,https://media.carrefour.fr/medias/d6908e71cade3cc8be621bacee855cc2/p_200x200/3276556776905-0.jpg,Espagne," 1,18 ", 3.49 € / KG ,Aubergine,976.28,"Aubergine, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.0057299719,0.4571093429,False,4.0,red
https://www.carrefour.fr/p/courge-potiron-rouge-agroecologie-filiere-qualite-carrefour-3523680430990?t=1892, Courge potiron rouge agroécologie FILIERE QUALITE  ,https://media.carrefour.fr/medias/b3ed24a18d0b382ab8579b4785809dc9/p_200x200/3523680430990-photosite-20211018-132837-0.jpg,France," 3,99 ", 3.99 € / U ,Courge,0.0,"Potiron, appertisé, égoutté",0.20462479,0.24484304,0.27462971,0.36438296,0.025298597,0.011022624,1.124801721,False,1.0,green
https://www.carrefour.fr/p/courgette-ronde-vrac-bio-3523680374041?t=1892, Courgette ronde vrac Bio ,https://media.carrefour.fr/medias/213943bb03213b849b26cf47561f0a34/p_200x200/3523680374041-photosite-20200918-172752-0.jpg,France," 3,59 ", 3.59 € / KG ,Courgette,0.0,"Courgette, pulpe et peau, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.032140419,0.48351979,True,1.0,green
https://www.carrefour.fr/p/courgette-carrefour-bio-3523680454163?t=1892, Courgette  BIO ,https://media.carrefour.fr/medias/4ea220a1ca953fd68e8e9d3ed449e733/p_200x200/3523680454163-photosite-20210901-114016-0.jpg,Espagne," 2,39 ", 4.78 € / KG ,Courgette,976.28,"Courgette, pulpe et peau, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.032140419,0.48351979,True,2.0,jaune
https://www.carrefour.fr/p/courgette-bio-carrefour-3523680458079?t=1892, Courgette Bio  ,https://media.carrefour.fr/medias/288f5f66850e3711a3f90228d60521c6/p_200x200/3523680458079-photosite-20211008-074007-0.jpg,Espagne," 1,59 ", 3.18 € / KG ,Courgette,976.28,"Courgette, pulpe et peau, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.032140419,0.48351979,True,1.0,green
https://www.carrefour.fr/p/courgette-simpl-3523680497207?t=1892, Courgette SIMPL ,https://media.carrefour.fr/medias/cd2b8a5d60933c7dae48b44dec820393/p_200x200/3523680497207-0.jpg,France," 2,39 ", 2.39 € / KG ,Courgette,0.0,"Courgette, pulpe et peau, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.032140419,0.48351979,False,1.0,green
https://www.carrefour.fr/p/courgette-longue-jaune-vrac-3276556777056?t=1892, Courgette longue jaune vrac ,https://media.carrefour.fr/medias/b32ad605b57f3a2583acabe330458da0/p_200x200/3276556777056-0.jpg,France," 3,99 ", 3.99 € / KG ,Courgette,0.0,"Courgette, pulpe et peau, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.032140419,0.48351979,False,1.0,green
https://www.carrefour.fr/p/courgette-vrac-bio-3276552726171?t=1892, Courgette vrac Bio ,https://media.carrefour.fr/medias/7ca699aa21bf38008286fce7e701ead6/p_200x200/3276552726171-photosite-20200918-172621-0.jpg,France," 4,29 ", 4.29 € / KG ,Courgette,0.0,"Courgette, pulpe et peau, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.032140419,0.48351979,True,3.0,orange
https://www.carrefour.fr/p/courgette-ronde-bio-3523680373525?t=1892, Courgette ronde Bio ,https://media.carrefour.fr/medias/567532a9657733c8b5e2363b6cf58c3f/p_200x200/3523680373525-photosite-20190605-153644-0.jpg,Origine c.e.e.," 2,49 ", 2.49 € / U ,Courgette,,"Courgette, pulpe et peau, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.032140419,0.48351979,True,1.0,green
https://www.carrefour.fr/p/courgettes-bio-3523680448940?t=1892, Courgettes Bio ,https://media.carrefour.fr/medias/0919f362292d30bb866f21b46f2c16b4/p_200x200/3523680448940-photosite-20211015-163515-0.jpg,Espagne," 1,99 ", 3.98 € / KG ,Courgette,976.28,"Courgette, pulpe et peau, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.032140419,0.48351979,True,3.0,orange
https://www.carrefour.fr/p/courgettes-3276550077565?t=1892, Courgettes ,https://media.carrefour.fr/medias/449d4a568ceb3e9fab29993c494e5513/p_200x200/3276550077565-photosite-20211210-182733-0.jpg,Espagne," 2,79 ", 2.79 € / KG ,Courgette,976.28,"Courgette, pulpe et peau, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.032140419,0.48351979,False,3.0,orange
https://www.carrefour.fr/p/courgettes-blanches-vrac-3276558380926?t=1892, Courgettes blanches vrac ,https://media.carrefour.fr/medias/062df7d1dbc7342cba14bcfc407da78f/p_200x200/3276558380926-photosite-20200804-174134-0.jpg,France," 3,99 ", 3.99 € / KG ,Courgette,0.0,"Courgette, pulpe et peau, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.032140419,0.48351979,False,3.0,orange
https://www.carrefour.fr/p/courgettes-vrac-3000000038857?t=1892, Courgettes vrac ,https://media.carrefour.fr/medias/599ffd2682d331b495ce893a1fef9627/p_200x200/3000000038857-photosite-20170627-162349-0.jpg,Espagne," 3,49 ", 3.49 € / KG ,Courgette,976.28,"Courgette, pulpe et peau, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.032140419,0.48351979,False,2.0,jaune
https://www.carrefour.fr/p/courgettes-rondes-vrac-3000000038871?t=1892, Courgettes rondes vrac ,https://media.carrefour.fr/medias/7fd6bd24ef3d310ca57d2c809f5ff670/p_200x200/3000000038871-photosite-20150828-162623-0.jpg,Espagne," 4,29 ", 4.29 € / KG ,Courgette,976.28,"Courgette, pulpe et peau, crue",0.19572714,0.0,0.0,0.24073503,0.014917201,0.032140419,0.48351979,False,3.0,orange
